"time (UTC)","Array Voltage (V)","Array Current (A)","Input Power (W)","Array Pmax(last sweep) (W)","Array Vmp (last sweep) (V)","Array Voc (last sweep) (V)","Battery Voltage (V)","Battery Voltage(slow) (V)","Battery Terminal Voltage (V)","Battery Sense Voltage (V)","Min. Battery Voltage(slow) (V)","Max. Battery Voltage(slow) (V)","Battery Current (A)","Battery Current(slow) (A)","Output Power (W)","Target Regulation Voltage (V)","Charge State ()","RTS Temperature (C)","Battery Temperature (C)","Heatsink Temperature (C)","Ah Charge Resetable (Ah)","Ah Charge Total (Ah)","kWh Charge Resetable (kWh)","kWh Charge Total (kWh)","LED State ()","Faults ()","Faults Daily ()","Alarms ()","Alarms Daily ()","Hourmeter (hrs)","Settings Switches ()"
"2021-05-18T15:51:59.152+00:00","430.75","-0.04","-17.75","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.36","27.36","31.95","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:04.152+00:00","430.75","-0.04","-17.75","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.36","27.36","31.95","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:09.152+00:00","430.00","-0.04","-15.86","364.00","394.00","464.75","54.75","54.78","54.84","54.91","40.91","91.13","-0.00","0.01","0.13","54.50","Float","27.42","27.42","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:14.152+00:00","430.00","-0.04","-15.86","364.00","394.00","464.75","54.75","54.78","54.84","54.91","40.91","91.13","-0.00","0.01","0.13","54.50","Float","27.42","27.42","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:19.152+00:00","430.00","-0.04","-15.86","364.00","394.00","464.75","54.75","54.78","54.84","54.91","40.91","91.13","-0.00","0.01","0.13","54.50","Float","27.42","27.42","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:24.153+00:00","429.50","-0.04","-14.70","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.21","54.50","Float","27.42","27.42","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:29.152+00:00","429.50","-0.04","-14.70","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.21","54.50","Float","27.42","27.42","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:34.153+00:00","429.50","-0.04","-14.70","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.21","54.50","Float","27.42","27.42","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:39.153+00:00","429.75","-0.04","-13.98","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:44.153+00:00","429.75","-0.04","-13.98","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:49.154+00:00","429.75","-0.04","-13.98","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:54.153+00:00","429.75","-0.04","-13.98","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:52:59.154+00:00","429.75","-0.04","-14.97","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","0.52","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:04.154+00:00","429.75","-0.04","-14.97","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","0.52","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:09.154+00:00","429.75","-0.04","-14.97","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","0.52","0.01","0.00","54.50","Float","27.44","27.44","31.94","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:14.154+00:00","429.75","-0.04","-15.28","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","-0.02","0.01","0.01","54.50","Float","27.44","27.44","31.89","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:19.155+00:00","429.75","-0.04","-15.28","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","-0.02","0.01","0.01","54.50","Float","27.44","27.44","31.89","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:24.155+00:00","429.75","-0.04","-15.28","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","-0.02","0.01","0.01","54.50","Float","27.44","27.44","31.89","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:29.155+00:00","429.75","-0.04","-16.47","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.44","27.44","31.88","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:34.154+00:00","429.75","-0.04","-16.47","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.44","27.44","31.88","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:39.155+00:00","429.75","-0.04","-16.47","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.44","27.44","31.88","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:44.155+00:00","429.75","-0.04","-18.72","364.00","394.00","464.75","54.78","54.78","54.75","54.75","40.91","91.13","0.00","0.01","0.00","54.50","Float","27.42","27.42","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:49.155+00:00","429.75","-0.04","-18.72","364.00","394.00","464.75","54.78","54.78","54.75","54.75","40.91","91.13","0.00","0.01","0.00","54.50","Float","27.42","27.42","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:54.156+00:00","429.75","-0.04","-18.72","364.00","394.00","464.75","54.78","54.78","54.75","54.75","40.91","91.13","0.00","0.01","0.00","54.50","Float","27.42","27.42","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:53:59.155+00:00","430.00","-0.04","-17.52","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.44","27.44","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:04.155+00:00","430.00","-0.04","-17.52","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.44","27.44","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:09.155+00:00","430.00","-0.04","-17.52","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.44","27.44","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:14.156+00:00","430.00","-0.04","-17.53","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:19.156+00:00","430.00","-0.04","-17.53","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:24.156+00:00","430.00","-0.04","-17.53","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.86","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:29.156+00:00","429.75","-0.04","-18.17","364.00","394.00","464.75","54.91","54.78","54.84","54.91","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.44","27.44","31.84","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:34.157+00:00","429.75","-0.04","-18.17","364.00","394.00","464.75","54.91","54.78","54.84","54.91","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.44","27.44","31.84","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:39.156+00:00","429.75","-0.04","-18.17","364.00","394.00","464.75","54.91","54.78","54.84","54.91","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.44","27.44","31.84","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:44.156+00:00","429.50","-0.04","-18.55","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.03","0.01","0.04","54.50","Float","27.44","27.44","31.83","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:49.156+00:00","429.50","-0.04","-18.55","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.03","0.01","0.04","54.50","Float","27.44","27.44","31.83","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:54.157+00:00","429.50","-0.04","-18.55","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.03","0.01","0.04","54.50","Float","27.44","27.44","31.83","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:54:59.156+00:00","429.50","-0.04","-16.52","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.01","0.00","54.50","Float","27.44","27.44","31.80","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:04.157+00:00","429.50","-0.04","-16.52","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.01","0.00","54.50","Float","27.44","27.44","31.80","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:09.157+00:00","429.50","-0.04","-16.52","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.01","0.00","54.50","Float","27.44","27.44","31.80","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:14.158+00:00","429.25","-0.04","-17.44","364.00","394.00","464.75","54.88","54.78","54.88","54.91","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:19.157+00:00","429.25","-0.04","-17.44","364.00","394.00","464.75","54.88","54.78","54.88","54.91","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:24.157+00:00","429.25","-0.04","-17.44","364.00","394.00","464.75","54.88","54.78","54.88","54.91","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:29.158+00:00","429.25","-0.04","-17.44","364.00","394.00","464.75","54.88","54.78","54.88","54.91","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:34.158+00:00","428.50","-0.04","-17.92","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","-0.01","0.01","6.18","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:39.158+00:00","428.50","-0.04","-17.92","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","-0.01","0.01","6.18","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:44.158+00:00","428.50","-0.04","-17.92","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","-0.01","0.01","6.18","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:49.159+00:00","429.25","-0.04","-16.25","364.00","394.00","464.75","54.75","54.78","54.75","54.78","40.91","91.13","-0.01","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:54.158+00:00","429.25","-0.04","-16.25","364.00","394.00","464.75","54.75","54.78","54.75","54.78","40.91","91.13","-0.01","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:55:59.159+00:00","429.25","-0.04","-16.25","364.00","394.00","464.75","54.75","54.78","54.75","54.78","40.91","91.13","-0.01","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:56:04.158+00:00","429.25","-0.04","-17.81","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:56:09.159+00:00","429.25","-0.04","-17.81","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:56:14.158+00:00","429.25","-0.04","-17.81","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:56:19.159+00:00","429.25","-0.04","-18.66","364.00","394.00","464.75","54.91","54.78","54.75","54.78","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:56:24.159+00:00","429.25","-0.04","-18.66","364.00","394.00","464.75","54.91","54.78","54.75","54.78","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:56:29.159+00:00","429.25","-0.04","-18.66","364.00","394.00","464.75","54.91","54.78","54.75","54.78","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.44","27.44","31.77","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
